applicant,bla_nda_number,is_biologic,proprietary_name,proper_name,approval_type,ref_id,ref_proper_name,ref_proprietary_name,supplement_no,license_no,exclusivity_date,is_deleted,created_at,updated_at
wockhardt bio ag,78941,False,entacapone,entacapone,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
american regent inc,78942,False,pamidronate disodium,pamidronate disodium,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
kenton chemicals and pharmaceuticals corp,78944,False,anastrozole,anastrozole,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
avet lifesciences ltd,78945,False,ondansetron hydrochloride preservative free,ondansetron hydrochloride,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
lupin ltd,78946,False,valsartan and hydrochlorothiazide,hydrochlorothiazide; valsartan,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
torrent pharmaceuticals ltd,78947,False,lamotrigine,lamotrigine,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
apotex inc,78948,False,ibandronate sodium,ibandronate sodium,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
apotex inc richmond hill,78949,False,budesonide,budesonide,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
baxter healthcare corp,78950,False,metoprolol tartrate,metoprolol tartrate,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
hikma pharmaceuticals,78952,False,glimepiride,glimepiride,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
picket pharmaceuticals inc,78953,False,irinotecan hydrochloride,irinotecan hydrochloride,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
ipca laboratories ltd,78955,False,propranolol hydrochloride,propranolol hydrochloride,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
aurobindo pharma ltd,78956,False,lamotrigine,lamotrigine,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
hetero labs ltd unit iii,78957,False,stavudine,stavudine,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
septodont inc,78959,False,prilocaine hydrochloride and epinephrine bitartrate,epinephrine bitartrate; prilocaine hydrochloride,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
taro pharmaceutical industries ltd,78960,False,levetiracetam,levetiracetam,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
kvk tech inc,78962,False,betaxolol hydrochloride,betaxolol hydrochloride,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
orbion pharmaceuticals private ltd,78963,False,modafinil,modafinil,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
lupin ltd,78964,False,rabeprazole sodium,rabeprazole sodium,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
barr laboratories inc,78965,False,norethindrone and ethinyl estradiol and ferrous fumarate,ethinyl estradiol; norethindrone,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
strides pharma global pte ltd,78966,False,omeprazole and sodium bicarbonate,omeprazole; sodium bicarbonate,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
perrigo r and d co,78967,False,nicotine polacrilex,nicotine polacrilex,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
perrigo r and d co,78968,False,nicotine polacrilex,nicotine polacrilex,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
natco pharma ltd,78969,False,granisetron hydrochloride,granisetron hydrochloride,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
lupin ltd,78970,False,zolpidem tartrate,zolpidem tartrate,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
akorn operating co llc,78974,False,gabapentin,gabapentin,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
akorn operating co llc,78975,False,ciclopirox,ciclopirox,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
actavis mid atlantic llc,78976,False,levetiracetam,levetiracetam,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
dr reddys laboratories ltd,78979,False,divalproex sodium,divalproex sodium,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
rising pharma holdings inc,78980,False,mitoxantrone hydrochloride,mitoxantrone hydrochloride,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
sandoz inc,78981,False,dorzolamide hydrochloride,dorzolamide hydrochloride,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
granules india ltd,78982,False,lamotrigine,lamotrigine,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
apotex inc,78983,False,atomoxetine hydrochloride,atomoxetine hydrochloride,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
watson laboratories inc an indirect wholly owned sub of teva pharmaceuticals usa inc,78984,False,anastrozole,anastrozole,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
apotex inc,78986,False,carbamazepine,carbamazepine,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
glenmark pharmaceuticals sa,78987,False,linezolid,linezolid,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
pharmaceutical assoc inc,78988,False,prednisolone sodium phosphate,prednisolone sodium phosphate,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
unichem laboratories ltd,78989,False,zaleplon,zaleplon,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
apotex inc,78990,False,enoxaparin sodium (preservative free),enoxaparin sodium,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
intellipharmaceutics corp,78992,False,dexmethylphenidate hydrochloride,dexmethylphenidate hydrochloride,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
aurobindo pharma ltd,78993,False,levetiracetam,levetiracetam,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
mylan pharmaceuticals inc,78995,False,ibandronate sodium,ibandronate sodium,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
sun pharmaceutical industries inc,78996,False,ibandronate sodium,ibandronate sodium,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
dr reddys laboratories ltd,78997,False,ibandronate sodium,ibandronate sodium,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
orbion pharmaceuticals private ltd,78998,False,ibandronate sodium,ibandronate sodium,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
sun pharmaceutical industries ltd,79001,False,vecuronium bromide,vecuronium bromide,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
watson laboratories inc an indirect wholly owned sub of teva pharmaceuticals usa inc,79003,False,ibandronate sodium,ibandronate sodium,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
sandoz inc,79007,False,anastrozole,anastrozole,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
heritage pharmaceuticals inc dba avet pharmaceuticals inc,79009,False,glyburide and metformin hydrochloride,glyburide; metformin hydrochloride,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
vintage pharmaceuticals llc,79010,False,prednisolone sodium phosphate,prednisolone sodium phosphate,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
teva pharmaceuticals usa,79011,False,fluvastatin sodium,fluvastatin sodium,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
time-cap laboratories inc,79012,False,valacyclovir hydrochloride,valacyclovir hydrochloride,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
apotex inc,79013,False,alfuzosin hydrochloride,alfuzosin hydrochloride,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
mylan pharmaceuticals inc,79014,False,alfuzosin hydrochloride,alfuzosin hydrochloride,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
aurobindo pharma ltd,79016,False,atomoxetine hydrochloride,atomoxetine hydrochloride,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
zydus pharmaceuticals usa inc,79017,False,atomoxetine hydrochloride,atomoxetine hydrochloride,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
glenmark pharmaceuticals ltd,79019,False,atomoxetine hydrochloride,atomoxetine hydrochloride,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
strides pharma global pte ltd,79021,False,atomoxetine hydrochloride,atomoxetine hydrochloride,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
teva pharmaceuticals usa,79022,False,atomoxetine hydrochloride,atomoxetine hydrochloride,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
avet lifesciences ltd,79025,False,fosinopril sodium and hydrochlorothiazide,fosinopril sodium; hydrochlorothiazide,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
watson laboratories inc,79028,False,galantamine hydrobromide,galantamine hydrobromide,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
zydus pharmaceuticals usa inc,79029,False,amiodarone hydrochloride,amiodarone hydrochloride,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
barr laboratories inc,79031,False,methylphenidate hydrochloride,methylphenidate hydrochloride,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
american regent inc,79032,False,ondansetron hydrochloride preservative free,ondansetron hydrochloride,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
mylan institutional llc,79033,False,fomepizole,fomepizole,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
p and l development llc,79038,False,nicotine polacrilex,nicotine polacrilex,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
luitpold pharmaceuticals inc,79039,False,ondansetron hydrochloride,ondansetron hydrochloride,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
actavis elizabeth llc an indirect wholly owned sub of teva pharmaceuticals usa inc,79040,False,morphine sulfate,morphine sulfate,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
stallion laboratories private ltd,79042,False,levetiracetam,levetiracetam,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
dr reddys laboratories ltd,79043,False,fexofenadine hydrochloride and pseudoephedrine hydrochloride,fexofenadine hydrochloride; pseudoephedrine hydrochloride,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
p and l development llc,79044,False,nicotine polacrilex,nicotine polacrilex,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
fresenius kabi usa llc,79045,False,bicalutamide,bicalutamide,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
actavis elizabeth llc an indirect wholly owned sub of teva pharmaceuticals usa inc,79046,False,oxymorphone hydrochloride,oxymorphone hydrochloride,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
mylan pharmaceuticals inc,79047,False,amlodipine besylate and benazepril hydrochloride,amlodipine besylate; benazepril hydrochloride,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
picket pharmaceuticals inc,79049,False,alendronate sodium,alendronate sodium,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
celltrion inc,79050,False,ropinirole hydrochloride,ropinirole hydrochloride,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
mylan pharmaceuticals inc,79051,False,nisoldipine,nisoldipine,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
torrent pharmaceuticals ltd.,79054,False,alfuzosin hydrochloride,alfuzosin hydrochloride,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
heritage pharma labs inc,79056,False,alfuzosin hydrochloride,alfuzosin hydrochloride,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
sun pharmaceutical industries ltd,79057,False,alfuzosin hydrochloride,alfuzosin hydrochloride,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
tris pharma inc,79058,False,ibuprofen,ibuprofen,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
tris pharma inc,79059,False,risperidone,risperidone,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
aurobindo pharma ltd,79060,False,alfuzosin hydrochloride,alfuzosin hydrochloride,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
glenmark generics ltd,79061,False,alclometasone dipropionate,alclometasone dipropionate,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
aurobindo pharma ltd,79062,False,escitalopram oxalate,escitalopram oxalate,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
aurobindo pharma ltd,79063,False,levetiracetam,levetiracetam,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
xiromed pharma espana sl,79064,False,introvale,ethinyl estradiol; levonorgestrel,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
alembic pharmaceuticals ltd,79065,False,metronidazole,metronidazole,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
alembic pharmaceuticals ltd,79067,False,metronidazole,metronidazole,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
accord healthcare inc,79068,False,irinotecan hydrochloride,irinotecan hydrochloride,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
mylan pharmaceuticals inc,79069,False,stavudine,stavudine,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
aurobindo pharma ltd,79070,False,perindopril erbumine,perindopril erbumine,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
northstar healthcare holdings ltd,79072,False,gemfibrozil,gemfibrozil,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
watson laboratories inc,79075,False,fentanyl citrate,fentanyl citrate,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
mylan laboratories ltd,79076,False,ranitidine hydrochloride,ranitidine hydrochloride,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
akorn operating co llc,79078,False,granisetron hydrochloride,granisetron hydrochloride,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
mylan laboratories ltd,79079,False,lamivudine and zidovudine,lamivudine; zidovudine,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
actavis laboratories fl inc,79080,False,divalproex sodium,divalproex sodium,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
chartwell rx sciences llc,79081,False,lamivudine and zidovudine,lamivudine; zidovudine,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
lannett co inc,79082,False,ursodiol,ursodiol,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
apotex inc,79084,False,gatifloxacin,gatifloxacin,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
sun pharmaceutical industries ltd,79085,False,"carbidopa, levodopa and entacapone",carbidopa; entacapone; levodopa,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
petnet solutions inc,79086,False,fludeoxyglucose f18,fludeoxyglucose f-18,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
impax laboratories inc,79087,False,oxymorphone hydrochloride,oxymorphone hydrochloride,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
torrent pharmaceuticals ltd,79088,False,risperidone,risperidone,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
pinnacle life science pvt ltd,79089,False,bicalutamide,bicalutamide,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
mayne pharma llc,79090,False,clonidine,clonidine,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
oxford pharmaceuticals llc,79093,False,nabumetone,nabumetone,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
actavis laboratories fl inc,79094,False,bupropion hydrochloride,bupropion hydrochloride,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
actavis laboratories fl inc,79095,False,bupropion hydrochloride,bupropion hydrochloride,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
amneal pharmaceuticals ny llc,79096,False,naproxen sodium,naproxen sodium,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
amneal pharmaceuticals,79098,False,venlafaxine hydrochloride,venlafaxine hydrochloride,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
glenmark pharmaceuticals ltd,79099,False,lamotrigine,lamotrigine,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
xiromed pharma espana sl,79102,False,altavera,ethinyl estradiol; levonorgestrel,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
mylan pharmaceuticals inc,79103,False,montelukast sodium,montelukast sodium,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
inforlife sa,79104,False,fluconazole in sodium chloride 0.9% in plastic container,fluconazole,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
unichem laboratories ltd,79106,False,bisoprolol fumarate and hydrochlorothiazide,bisoprolol fumarate; hydrochlorothiazide,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
tolmar inc,79107,False,levetiracetam,levetiracetam,generic,,,,,,,False,2023-03-20 03:08:23.863273+00,2023-03-20 03:08:23.863273+00
